00|01|001|000370|0000319988|01|          |  |02686|03012022|074531|00|00|
00|01|001|000380|0000251843|01|          |  |03969|03012022|074719|00|00|
00|01|001|000390|0000080528|01|          |  |01409|03012022|074809|00|00|
00|01|001|000400|0000379055|01|          |  |05053|03012022|074821|00|00|
00|01|001|000410|0000579386|02|          |  |00687|03012022|075048|00|00|
00|01|001|000420|0000579299|02|          |  |28484|03012022|074926|00|00|
00|01|001|000421|0000013275|01|          |  |01736|03012022|075439|00|00|
00|01|001|000422|0000121505|01|          |  |09866|03012022|075515|00|00|
00|01|001|000423|0000801215|02|          |  |04247|03012022|075536|00|00|
00|01|001|000430|0000579963|01|          |  |05640|03012022|075154|00|00|
00|01|001|000435|0000582031|01|          |  |00065|03012022|075317|00|00|
00|01|001|000450|0000580439|03|          |  |00881|03012022|075601|00|00|
00|01|001|000455|0000111672|01|          |  |02258|03012022|080029|00|00|
00|01|001|000460|0000581726|03|          |  |00288|03012022|080121|00|00|
00|01|001|000468|0000580499|01|          |  |06513|03012022|075338|00|00|
00|01|001|000470|0000581843|02|          |  |00120|03012022|080258|00|00|
00|01|001|000480|0000582041|02|          |  |00273|03012022|080308|00|00|
00|01|001|000490|0000581564|01|          |  |00026|03012022|080433|00|00|
00|01|001|000490|0000581943|01|          |  |00647|03012022|080613|00|00|
00|01|001|000520|0000000342|02|          |  |07623|03012022|080705|00|00|
00|01|001|000531|0000581481|01|          |  |13278|03012022|080807|00|00|
00|01|001|000540|0000580807|02|          |  |03042|03012022|080832|00|00|
00|01|001|000550|0000580441|03|          |  |03192|03012022|081058|00|00|
00|01|001|000560|0000581646|03|          |  |00279|03012022|081158|00|00|
00|01|001|000570|0000579250|03|          |  |13039|03012022|081303|00|00|
00|01|001|000580|0000582037|02|          |  |00073|03012022|081416|00|00|
00|01|001|000582|0000005936|02|          |  |02345|03012022|081430|00|00|
00|01|001|000590|0000580762|01|          |  |02257|03012022|081530|00|00|
00|01|001|000600|0000580424|01|          |  |02827|03012022|081602|00|00|
00|01|001|000605|0000710871|01|          |  |04850|03012022|081625|00|00|
00|01|001|000620|0000719668|01|          |  |04653|03012022|081719|00|00|
00|01|001|000630|0000710863|01|          |  |03313|03012022|081735|00|00|
00|01|001|000650|0000161158|03|          |  |06918|03012022|082057|00|00|
00|01|001|000660|0000579924|03|          |  |02044|03012022|082232|00|00|
00|01|001|000670|0000301461|01|          |  |09704|03012022|082303|00|00|
00|01|001|000680|0000579986|01|          |  |02504|03012022|082331|00|00|
00|01|001|000690|0000581547|01|          |  |01041|03012022|082404|00|00|
00|01|001|000700|0000579913|01|          |  |02578|03012022|082413|00|00|
00|01|001|000710|0000579914|01|          |  |02456|03012022|082445|00|00|
00|01|001|000720|0000579915|01|          |  |02767|03012022|082455|00|00|
00|01|001|000730|0000579916|01|          |  |01551|03012022|082514|00|00|
00|01|001|000740|0000579917|01|          |  |01232|03012022|082523|00|00|
00|01|001|000750|0000579918|01|          |  |03095|03012022|082543|00|00|
00|01|001|000760|0000579919|01|          |  |04876|03012022|082556|00|00|
00|01|001|000770|0000579920|01|          |  |04147|03012022|082618|00|00|
00|01|001|000780|0000579983|01|          |  |02130|03012022|082639|00|00|
00|01|001|000790|0000579921|01|          |  |01118|03012022|082704|00|00|
00|01|001|000800|0000579922|01|          |  |02748|03012022|082716|00|00|
00|01|001|000810|0000579923|01|          |  |01586|03012022|082736|00|00|
00|01|001|000820|0000581062|01|          |  |03523|03012022|082751|00|00|
00|01|001|000830|0000975048|01|          |  |01943|03012022|082804|00|00|
00|01|001|000840|0000581795|01|          |  |00080|03012022|082817|00|00|
00|01|001|000850|0000579984|01|          |  |01418|03012022|082824|00|00|
00|01|001|000860|0000579985|01|          |  |02965|03012022|082832|00|00|
00|01|001|000870|0000580033|01|          |  |04316|03012022|082855|00|00|
00|01|001|000880|0000579909|01|          |  |01106|03012022|082910|00|00|
00|01|001|000890|0000579908|01|          |  |00979|03012022|082928|00|00|
00|01|001|000900|0000110462|01|          |  |03073|03012022|082937|00|00|
00|01|001|000910|0000579507|01|          |  |02767|03012022|082957|00|00|
00|01|001|000920|0000579414|01|          |  |02771|03012022|083006|00|00|
00|01|001|000930|0000579907|01|          |  |01836|03012022|083025|00|00|
00|01|001|000940|0000579906|01|          |  |02513|03012022|083032|00|00|
00|01|001|000950|0000579902|01|          |  |02530|03012022|083100|00|00|
00|01|001|000960|0000579905|01|          |  |03908|03012022|083113|00|00|
00|01|001|000970|0000579904|01|          |  |02223|03012022|083148|00|00|
00|01|001|000980|0000579903|01|          |  |03525|03012022|083203|00|00|
00|01|001|000990|0000579901|01|          |  |03069|03012022|083226|00|00|
00|01|001|001000|0000579900|01|          |  |02621|03012022|083238|00|00|
00|01|001|001010|0000580445|01|          |  |01639|03012022|083322|00|00|
00|01|001|001020|0000579889|01|          |  |03627|03012022|083335|00|00|
00|01|001|001030|0000580021|01|          |  |03208|03012022|083412|00|00|
00|01|001|001040|0000579899|01|          |  |04768|03012022|083422|00|00|
00|01|001|001050|0000579890|01|          |  |00885|03012022|083457|00|00|
00|01|001|001060|0000579891|01|          |  |01976|03012022|083504|00|00|
00|01|001|001070|0000579892|01|          |  |02336|03012022|083526|00|00|
00|01|001|001080|0000579893|01|          |  |01212|03012022|083532|00|00|
00|01|001|001090|0000579894|01|          |  |01709|03012022|083552|00|00|
00|01|001|001100|0000579895|01|          |  |00147|03012022|083602|00|00|
00|01|001|001110|0000579988|01|          |  |02024|03012022|083621|00|00|
00|01|001|001120|0000579987|01|          |  |01910|03012022|083630|00|00|
00|01|001|001130|0000579896|01|          |  |02362|03012022|083643|00|00|
00|01|001|001140|0000579898|01|          |  |03090|03012022|083652|00|00|
00|01|001|001150|0000579989|01|          |  |04379|03012022|083703|00|00|
00|01|001|001160|0000579897|01|          |  |02930|03012022|083711|00|00|
00|01|001|001168|0000001794|03|          |  |18159|03012022|083841|00|00|
00|01|001|001169|0000002520|03|          |  |37203|03012022|083850|00|00|
00|01|001|001170|0000581807|03|          |  |01011|03012022|083903|00|00|
00|01|001|001180|0000580753|02|          |  |03908|03012022|083931|00|00|
00|01|002|000010|0000581949|01|          |  |00001|03012022|084000|00|00|
00|01|002|000020|0000581787|03|          |  |00021|03012022|084132|00|00|
00|01|002|000030|0000581997|03|          |  |00330|03012022|084151|00|00|
00|01|002|000050|0000000262|01|          |  |00124|03012022|084158|00|00|
00|01|002|000060|0000130136|01|          |  |02757|03012022|084406|00|00|
00|01|002|000070|0000437475|01|          |  |04663|03012022|084424|00|00|
00|01|002|000071|0000004125|01|          |  |00385|03012022|084445|00|00|
00|01|002|000072|0000580655|01|          |  |02107|03012022|084502|00|00|
00|01|002|000080|0000929443|01|          |  |09539|03012022|084531|00|00|
00|01|002|000082|0000000181|01|          |  |01343|03012022|084606|00|00|
00|01|002|000083|0000001183|01|          |  |01457|03012022|084614|00|00|
00|01|002|000100|0000581761|01|          |  |00844|03012022|084740|00|00|
00|01|002|000110|0000580631|01|          |  |02522|03012022|084752|00|00|
00|01|002|000120|0000581762|01|          |  |00347|03012022|084809|00|00|
00|01|002|000130|0000000243|01|          |  |00124|03012022|084840|00|00|
00|01|002|000140|0000002125|01|          |  |06299|03012022|084847|00|00|
00|01|002|000150|0000581743|01|          |  |00640|03012022|085004|00|00|
00|01|002|000160|0000001177|01|          |  |00141|03012022|085016|00|00|
00|01|002|000170|0000022830|01|          |  |02002|03012022|085031|00|00|
00|01|002|000180|0000600744|01|          |  |06067|03012022|085054|00|00|
00|01|002|000185|0000580599|01|          |  |01720|03012022|085137|00|00|
00|01|002|000190|0000715962|01|          |  |03716|03012022|085200|00|00|
00|01|002|000200|0000308302|01|          |  |03795|03012022|085221|00|00|
00|01|002|000210|0000972989|01|          |  |02237|03012022|085240|00|00|
00|01|002|000215|0000202191|01|          |  |00301|03012022|085300|00|00|
00|01|002|000220|0000062510|01|          |  |00762|03012022|085319|00|00|
00|01|002|000230|0000062210|01|          |  |00630|03012022|085329|00|00|
00|01|002|000240|0000409220|01|          |  |03990|03012022|085338|00|00|
00|01|002|000250|0000948652|01|          |  |01997|03012022|085346|00|00|
00|01|002|000260|0000831013|01|          |  |02460|03012022|085355|00|00|
00|01|002|000270|0000379813|01|          |  |00615|03012022|085451|00|00|
00|01|002|000280|0000055220|01|          |  |07730|03012022|085527|00|00|
00|01|002|000290|0000000183|01|          |  |03276|03012022|085601|00|00|
00|01|002|000300|0000000184|01|          |  |03248|03012022|085841|00|00|
00|01|002|000320|0000582069|01|          |  |00584|03012022|085924|00|00|
00|01|002|000330|0000251782|01|          |  |05762|03012022|085956|00|00|
00|01|002|000340|0000205465|01|          |  |01976|03012022|090004|00|00|
00|01|002|000350|0000255825|01|          |  |02421|03012022|090030|00|00|
00|01|002|000360|0000255822|01|          |  |01786|03012022|090038|00|00|
00|01|002|000370|0000581203|01|          |  |01263|03012022|090107|00|00|
00|01|002|000390|0000002485|01|          |  |02416|03012022|090131|00|00|
00|01|002|000390|0000099752|01|          |  |01361|03012022|090124|00|00|
00|01|002|000400|0000130082|01|          |  |01473|03012022|090159|00|00|
00|01|002|000410|0000990743|01|          |  |00654|03012022|090209|00|00|
00|01|002|000420|0000581157|01|          |  |00459|03012022|090238|00|00|
00|01|002|000430|0000000232|01|          |  |04298|03012022|090256|00|00|
00|01|002|000440|0000016598|01|          |  |04231|03012022|090317|00|00|
00|01|002|000450|0000002564|01|          |  |01353|03012022|090333|00|00|
00|01|002|000460|0000008946|01|          |  |01142|03012022|090340|00|00|
00|01|002|000470|0000581549|01|          |  |01117|03012022|090435|00|00|
00|01|002|000480|0000581279|01|          |  |01025|03012022|090443|00|00|
00|01|002|000485|0000368194|01|          |  |00132|03012022|090630|00|00|
00|01|002|000490|0000581754|01|          |  |00896|03012022|090719|00|00|
00|01|002|000500|0000081024|01|          |  |01394|03012022|090813|00|00|
00|01|002|000510|0000001871|01|          |  |02837|03012022|090824|00|00|
00|01|002|000515|0000582083|01|          |  |00154|03012022|090925|00|00|
00|01|002|000520|0000581903|01|          |  |00166|03012022|090914|00|00|
00|01|002|000530|0000581632|01|          |  |00507|03012022|091002|00|00|
00|01|002|000540|0000581802|01|          |  |00191|03012022|091010|00|00|
00|01|002|000550|0000000259|01|          |  |00124|03012022|091025|00|00|
00|01|002|000560|0000000258|01|          |  |00169|03012022|091037|00|00|
00|01|002|000570|0000018943|01|          |  |00478|03012022|091048|00|00|
00|01|002|000580|0000039642|01|          |  |99740|03012022|091229|00|00|
00|01|002|000582|0000031129|01|          |  |01705|03012022|091250|00|00|
00|01|002|000590|0000006694|01|          |  |01895|03012022|091300|00|00|
00|01|002|000600|0000769819|01|          |  |01015|03012022|091326|00|00|
00|01|002|000610|0000008807|01|          |  |09878|03012022|091344|00|00|
00|01|002|000620|0000001856|01|          |  |06116|03012022|091352|00|00|
00|01|002|000630|0000831050|01|          |  |04163|03012022|091501|00|00|
00|01|002|000640|0000581757|01|          |  |00393|03012022|091534|00|00|
00|01|002|000650|0000379558|01|          |  |03876|03012022|091541|00|00|
00|01|002|000660|0000000254|01|          |  |04406|03012022|091550|00|00|
00|01|002|000665|0000082995|01|          |  |00365|03012022|091609|00|00|
00|01|002|000670|0000052083|01|          |  |05353|03012022|091631|00|00|
00|01|002|000680|0000000256|01|          |  |00146|03012022|091646|00|00|
00|01|002|000681|0000030841|01|          |  |00668|03012022|091706|00|00|
00|01|002|000682|0000090957|01|          |  |00578|03012022|091713|00|00|
00|01|002|000690|0000580071|01|          |  |03669|03012022|091803|00|00|
00|01|002|000700|0000784072|01|          |  |01785|03012022|091816|00|00|
00|01|002|000710|0000000212|01|          |  |00062|03012022|092016|00|00|
00|01|002|000720|0000581758|01|          |  |00380|03012022|092025|00|00|
00|01|002|000730|0000993511|01|          |  |01499|03012022|092047|00|00|
00|01|002|000740|0000054044|01|          |  |03472|03012022|092102|00|00|
00|01|002|000745|0000354984|01|          |  |00477|03012022|092132|00|00|
00|01|002|000750|0000039732|01|          |  |00974|03012022|092158|00|00|
00|01|002|000760|0000554433|01|          |  |01438|03012022|092211|00|00|
00|01|002|000770|0000000329|01|          |  |00118|03012022|092220|00|00|
00|01|002|000772|0000621870|01|          |  |01433|03012022|092254|00|00|
00|01|002|000780|0000581756|01|          |  |00325|03012022|085826|00|00|
00|01|002|000790|0000581727|01|          |  |00379|03012022|092324|00|00|
00|01|002|000810|0000581755|01|          |  |00472|03012022|092346|00|00|
00|01|002|000820|0000000182|01|          |  |00048|03012022|092413|00|00|
00|01|002|000830|0000580597|01|          |  |03232|03012022|092545|00|00|
00|01|002|000840|0000580694|01|          |  |03977|03012022|092552|00|00|
00|01|002|000850|0000081629|01|          |  |05610|03012022|092600|00|00|
00|01|002|000855|0000002840|01|          |  |00290|03012022|092610|00|00|
00|01|002|000860|0000001180|01|          |  |02641|03012022|092632|00|00|
00|01|002|000870|0000111831|01|          |  |06020|03012022|092718|00|00|
00|01|002|000875|0000110891|01|          |  |00383|03012022|092746|00|00|
00|01|002|000877|0000368322|01|          |  |00027|03012022|092806|00|00|
00|01|002|000880|0000517127|01|          |  |05520|03012022|092907|00|00|
00|01|002|000890|0000517128|01|          |  |01161|03012022|092915|00|00|
00|01|002|000892|0000004387|01|          |  |00487|03012022|093040|00|00|
00|01|002|000893|0000004707|01|          |  |01079|03012022|093054|00|00|
00|01|002|000900|0000042607|02|          |  |70987|03012022|093158|00|00|
00|01|002|000910|0000000371|02|          |  |00439|03012022|093206|00|00|
00|01|002|000920|0000580674|02|          |  |04299|03012022|093458|00|00|
00|01|002|000930|0000582036|01|          |  |00159|03012022|093552|00|00|
00|01|002|000940|0000580124|01|          |  |02598|03012022|093607|00|00|
00|01|002|000950|0000582057|02|          |  |00042|03012022|093643|00|00|
00|01|002|000960|0000694261|01|          |  |05732|03012022|093709|00|00|
00|01|002|000970|0000003711|01|          |  |01280|03012022|093722|00|00|
00|01|002|000980|0000001185|01|          |  |03515|03012022|093738|00|00|
00|01|002|000990|0000948885|01|          |  |03085|03012022|093813|00|00|
00|01|002|001000|0000255828|01|          |  |02001|03012022|093837|00|00|
00|01|002|001009|0000581497|01|          |  |00454|03012022|093859|00|00|
00|01|002|001020|0000580291|01|          |  |00958|03012022|093919|00|00|
00|01|002|001030|0000347763|01|          |  |05030|03012022|093948|00|00|
00|01|002|001040|0000072243|01|          |  |03517|03012022|094037|00|00|
00|01|002|001050|0000105281|01|          |  |00577|03012022|094144|00|00|
00|01|002|001060|0000581649|01|          |  |00890|03012022|094206|00|00|
00|01|002|001070|0000037192|01|          |  |08039|03012022|094221|00|00|
00|01|002|001080|0000981043|02|          |  |04890|03012022|100252|00|00|
00|01|002|001090|0000003240|02|          |  |01161|03012022|100304|00|00|
00|01|002|001100|0000019184|02|          |  |14427|03012022|100346|00|00|
00|01|002|001110|0000723824|01|          |  |04775|03012022|100402|00|00|
00|01|002|001120|0000581996|02|          |  |00754|03012022|100410|00|00|
00|01|002|001125|0000581337|01|          |  |02084|03012022|100506|00|00|
00|01|002|001130|0000736861|01|          |  |08053|03012022|100622|00|00|
00|01|002|001132|0000581886|02|          |  |01054|03012022|100750|00|00|
00|01|002|001140|0000736856|02|          |  |03373|03012022|100821|00|00|
00|01|002|001150|0000001785|02|          |  |03129|03012022|100840|00|00|
00|01|002|001160|0000581822|01|          |  |00334|03012022|100905|00|00|
00|01|002|001170|0000000102|01|          |  |03690|03012022|100916|00|00|
00|01|002|001180|0000581821|01|          |  |00561|03012022|100927|00|00|
00|01|002|001190|0000581016|01|          |  |01251|03012022|100955|00|00|
00|01|002|001200|0000730648|01|          |  |03718|03012022|101004|00|00|
00|01|002|001210|0000715584|01|          |  |10567|03012022|101105|00|00|
00|01|002|001220|0000715591|01|          |  |04540|03012022|101138|00|00|
00|01|002|001230|0000581845|01|          |  |00107|03012022|101209|00|00|
00|01|002|001240|0000112103|01|          |  |00656|03012022|101227|00|00|
00|01|002|001250|0000715598|01|          |  |12880|03012022|101243|00|00|
00|01|002|001260|0000730651|01|          |  |09551|03012022|101307|00|00|
00|01|002|001270|0000730533|01|          |  |07577|03012022|101319|00|00|
00|01|002|001280|0000580638|01|          |  |02392|03012022|101351|00|00|
00|01|002|001290|0000579296|01|          |  |06363|03012022|101615|00|00|
00|01|002|001300|0000579860|01|          |  |04929|03012022|101755|00|00|
00|01|002|001310|0000581567|01|          |  |00526|03012022|101803|00|00|
00|01|002|001320|0000100007|01|          |  |05377|03012022|101813|00|00|
00|01|002|001330|0000730634|01|          |  |10236|03012022|101855|00|00|
00|01|002|001340|0000015831|01|          |  |04642|03012022|101902|00|00|
00|01|002|001350|0000247714|01|          |  |01667|03012022|101938|00|00|
00|01|002|001360|0000952999|01|          |  |03724|03012022|101959|00|00|
00|01|002|001370|0000002253|01|          |  |02896|03012022|102018|00|00|
00|01|002|001380|0000317414|01|          |  |06217|03012022|102027|00|00|
00|01|002|001390|0000033545|01|          |  |06980|03012022|102036|00|00|
00|01|002|001400|0000283430|01|          |  |03665|03012022|102147|00|00|
00|01|002|001410|0000730649|01|          |  |07587|03012022|102218|00|00|
00|01|002|001431|0000013286|01|          |  |01029|03012022|102251|00|00|
00|01|002|001440|0000581326|01|          |  |00786|03012022|102308|00|00|
00|01|002|001450|0000581580|01|          |  |00338|03012022|102340|00|00|
00|01|002|001460|0000035926|01|          |  |10009|03012022|102409|00|00|
00|01|002|001470|0000580805|01|          |  |00001|03012022|102416|00|00|
00|01|002|001480|0000201403|01|          |  |06862|03012022|102641|00|00|
00|01|002|001490|0000000160|01|          |  |09987|03012022|102700|00|00|
00|01|002|001500|0000305387|01|          |  |01291|03012022|102721|00|00|
00|01|002|001510|0000581590|01|          |  |00563|03012022|102734|00|00|
00|01|002|001520|0000325723|01|          |  |09121|03012022|102758|00|00|
00|01|002|001529|0000325738|01|          |  |01128|03012022|102807|00|00|
00|01|002|001530|0000002110|01|          |  |00001|03012022|102822|00|00|
00|01|002|001540|0000378863|01|          |  |05219|03012022|102850|00|00|
00|01|002|001550|0000581494|01|          |  |01016|03012022|102919|00|00|
00|01|002|001560|0000580690|03|          |  |10567|03012022|103039|00|00|
00|01|002|001570|0000579928|01|          |  |06647|03012022|103125|00|00|
00|01|002|001580|0000199191|01|          |  |11317|03012022|103201|00|00|
00|01|002|001590|0000581693|01|          |  |01118|03012022|103244|00|00|
00|01|002|001600|0000581094|01|          |  |01154|03012022|103321|00|00|
00|01|002|001610|0000581992|01|          |  |00301|21012022|091330|00|00|
00|01|002|001620|0000581132|01|          |  |00882|03012022|103934|00|00|
00|01|002|001630|0000581126|01|          |  |02126|03012022|103946|00|00|
00|01|002|001640|0000581130|01|          |  |00807|03012022|104100|00|00|
00|01|002|001648|0000000159|01|          |  |00762|03012022|104123|00|00|
00|01|002|001650|0000581128|03|          |  |01173|03012022|104158|00|00|
00|01|002|001660|0000581129|01|          |  |01605|03012022|104217|00|00|
00|01|002|001670|0000581134|01|          |  |02840|03012022|104239|00|00|
00|01|002|001675|0000581133|01|          |  |01031|03012022|104312|00|00|
00|01|002|001680|0000581139|01|          |  |00668|03012022|104342|00|00|
00|01|002|001681|0000581124|01|          |  |01491|03012022|104408|00|00|
00|01|002|001682|0000581113|01|          |  |01149|03012022|104421|00|00|
00|01|002|001710|0000581137|01|          |  |01995|03012022|104449|00|00|
00|01|002|001720|0000579929|01|          |  |03476|03012022|104541|00|00|
00|01|002|001730|0000736158|01|          |  |10012|03012022|104556|00|00|
00|01|002|001740|0000736161|01|          |  |08280|03012022|104635|00|00|
00|01|002|001750|0000223011|01|          |  |06364|03012022|104656|00|00|
00|01|002|001760|0000580159|02|          |  |07662|03012022|104836|00|00|
00|01|002|001762|0000009048|02|          |  |00685|03012022|104922|00|00|
00|01|002|001770|0000581918|01|          |  |00865|03012022|104929|00|00|
00|01|002|001771|0000154785|01|          |  |00891|03012022|105015|00|00|
00|01|002|001772|0000580635|01|          |  |00947|03012022|105026|00|00|
00|01|002|001780|0000736162|01|          |  |10759|03012022|105034|00|00|
00|01|002|001790|0000580838|01|          |  |03380|03012022|105141|00|00|
00|01|002|001800|0000274740|01|          |  |01124|03012022|105202|00|00|
00|01|002|001810|0000347632|01|          |  |00390|03012022|105208|00|00|
00|01|002|001820|0000248915|01|          |  |03333|03012022|105250|00|00|
00|01|002|001830|0000248910|01|          |  |03842|03012022|105300|00|00|
00|01|002|001840|0000248911|01|          |  |01748|03012022|105311|00|00|
00|01|002|001850|0000248916|01|          |  |02692|03012022|105318|00|00|
00|01|002|001860|0000735284|01|          |  |03936|03012022|105432|00|00|
00|01|002|001870|0000735238|01|          |  |11182|03012022|105450|00|00|
00|01|002|001880|0000735233|01|          |  |07381|03012022|105458|00|00|
00|01|002|001890|0000084043|01|          |  |01316|03012022|105506|00|00|
00|01|002|001900|0000084037|01|          |  |01862|03012022|105518|00|00|
00|01|002|001909|0000579367|01|          |  |01792|03012022|105546|00|00|
00|01|002|001910|0000581566|01|          |  |01081|03012022|105610|00|00|
00|01|002|001920|0000378719|01|          |  |06378|03012022|105629|00|00|
00|01|002|001930|0000011501|01|          |  |00009|03012022|105715|00|00|
00|01|002|001940|0000580782|01|          |  |03106|03012022|105701|00|00|
00|01|002|001950|0000581136|01|          |  |01711|03012022|105735|00|00|
00|01|002|001950|0000581138|01|          |  |01306|03012022|105725|00|00|
00|01|002|001970|0000581135|01|          |  |02906|03012022|105744|00|00|
00|01|002|001980|0000581095|01|          |  |00749|03012022|105849|00|00|
00|01|002|001990|0000028188|01|          |  |02543|03012022|105938|00|00|
00|01|002|001995|0000581181|01|          |  |01180|03012022|110008|00|00|
00|01|002|002000|0000044470|01|          |  |02165|03012022|105952|00|00|
00|01|002|002010|0000594402|01|          |  |01232|03012022|110116|00|00|
00|01|002|002020|0000032047|01|          |  |01469|03012022|110123|00|00|
00|01|002|002030|0000038369|01|          |  |00545|03012022|110139|00|00|
00|01|002|002040|0000011792|01|          |  |01290|03012022|110157|00|00|
00|01|002|002050|0000581092|01|          |  |02582|03012022|110237|00|00|
00|02|001|000010|0000580726|01|          |  |01547|04012022|083059|00|00|
00|02|001|000020|0000728209|01|          |  |04732|04012022|083106|00|00|
00|02|001|000030|0000713657|01|          |  |02235|04012022|083214|00|00|
00|02|001|000040|0000728200|01|          |  |09164|04012022|083225|00|00|
00|02|001|000050|0000714895|01|          |  |07514|04012022|083241|00|00|
00|02|001|000060|0000581749|01|          |  |00429|04012022|083321|00|00|
00|02|001|000070|0000715697|01|          |  |03405|04012022|083329|00|00|
00|02|001|000080|0000714903|01|          |  |07306|04012022|083338|00|00|
00|02|001|000090|0000714823|01|          |  |02949|04012022|083356|00|00|
00|02|001|000100|0000582055|01|          |  |00223|04012022|083645|00|00|
00|02|001|000105|0000581250|04|          |  |00036|04012022|083746|00|00|
00|02|001|000110|0000580583|01|          |  |01624|04012022|083846|00|00|
00|02|001|000120|0000581046|01|          |  |02203|04012022|083915|00|00|
00|02|001|000121|0000153752|01|          |  |00735|04012022|083927|00|00|
00|02|001|000130|0000580580|01|          |  |02418|04012022|083946|00|00|
00|02|001|000140|0000580578|01|          |  |00356|04012022|084116|00|00|
00|02|001|000150|0000580579|01|          |  |04643|04012022|084124|00|00|
00|02|001|000160|0000581926|01|          |  |00352|04012022|084133|00|00|
00|02|001|000170|0000581366|01|          |  |00436|04012022|084152|00|00|
00|02|001|000180|0000722820|01|          |  |04300|04012022|084207|00|00|
00|02|001|000190|0000581398|01|          |  |01253|04012022|085318|00|00|
00|02|001|000200|0000581447|01|          |  |00651|04012022|090021|00|00|
00|02|001|000200|0000727973|01|          |  |06738|04012022|085349|00|00|
00|02|001|000210|0000581198|01|          |  |00944|04012022|085402|00|00|
00|02|001|000220|0000714902|01|          |  |05294|04012022|085423|00|00|
00|02|001|000230|0000722827|01|          |  |01095|04012022|085444|00|00|
00|02|001|000240|0000734338|01|          |  |07234|04012022|085451|00|00|
00|02|001|000250|0000719852|01|          |  |04331|04012022|085520|00|00|
00|02|001|000260|0000728205|01|          |  |09932|04012022|085535|00|00|
00|02|001|000270|0000722829|01|          |  |05900|04012022|085546|00|00|
00|02|001|000280|0000001022|01|          |  |01930|04012022|085603|00|00|
00|02|001|000290|0000581329|01|          |  |01007|04012022|085617|00|00|
00|02|001|000300|0000714911|01|          |  |02047|04012022|085635|00|00|
00|02|001|000310|0000714888|01|          |  |08287|04012022|085655|00|00|
00|02|001|000320|0000728213|01|          |  |10860|04012022|085730|00|00|
00|02|001|000330|0000580622|01|          |  |01085|04012022|085807|00|00|
00|02|001|000340|0000581595|01|          |  |00777|04012022|085822|00|00|
00|02|001|000350|0000581477|01|          |  |01449|04012022|085853|00|00|
00|02|001|000360|0000582076|01|          |  |00095|04012022|085900|00|00|
00|02|001|000370|0000581112|01|          |  |02337|04012022|085907|00|00|
00|02|001|000380|0000972884|01|          |  |05808|04012022|085956|00|00|
00|02|001|000385|0000128435|01|          |  |00288|04012022|085933|00|00|
00|02|001|000390|0000719011|01|          |  |07961|04012022|090547|00|00|
